Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       2/2           QList<UniKey>::operator<<(UniKey const&) [102]
[100]    0.0    0.00    0.00       2         QList<UniKey>::append(UniKey const&) [100]
                0.00    0.00       2/26          QtPrivate::RefCount::isShared() const [30]
                0.00    0.00       2/2           QList<UniKey>::node_construct(QList<UniKey>::Node*, UniKey const&) [98]
                0.00    0.00       1/1           QList<UniKey>::detach_helper_grow(int, int) [173]
-----------------------------------------------
                0.00    0.00       2/2           QList<UniKey>::detach_helper_grow(int, int) [173]
[101]    0.0    0.00    0.00       2         QList<UniKey>::node_copy(QList<UniKey>::Node*, QList<UniKey>::Node*, QList<UniKey>::Node*) [101]
-----------------------------------------------
                0.00    0.00       2/2           AChat::LoadSettings() [149]
[102]    0.0    0.00    0.00       2         QList<UniKey>::operator<<(UniKey const&) [102]
                0.00    0.00       2/2           QList<UniKey>::append(UniKey const&) [100]
-----------------------------------------------
                0.00    0.00       2/2           QList<QString>::dealloc(QListData::Data*) [104]
[103]    0.0    0.00    0.00       2         QList<QString>::node_destruct(QList<QString>::Node*, QList<QString>::Node*) [103]
                0.00    0.00       5/922         QString::~QString() [5]
-----------------------------------------------
                0.00    0.00       1/2           QList<QString>::~QList() [66]
                0.00    0.00       1/2           QList<QString>::~QList() [50]
[104]    0.0    0.00    0.00       2         QList<QString>::dealloc(QListData::Data*) [104]
                0.00    0.00       2/2           QList<QString>::node_destruct(QList<QString>::Node*, QList<QString>::Node*) [103]
-----------------------------------------------
                0.00    0.00       1/2           AChat::AChat() [153]
                0.00    0.00       1/2           QList<QString>::clear() [179]
[105]    0.0    0.00    0.00       2         QList<QString>::QList() [105]
                0.00    0.00       2/7           QListSpecialMethods<QString>::QListSpecialMethods() [49]
-----------------------------------------------
                0.00    0.00       2/2           QList<ACore::ASett>::detach_helper_grow(int, int) [183]
[106]    0.0    0.00    0.00       2         QList<ACore::ASett>::node_copy(QList<ACore::ASett>::Node*, QList<ACore::ASett>::Node*, QList<ACore::ASett>::Node*) [106]
-----------------------------------------------
                0.00    0.00       2/2           AChat::AChat() [153]
[107]    0.0    0.00    0.00       2         Client::Client() [107]
                0.00    0.00      20/110         QString::QString() [23]
-----------------------------------------------
                0.00    0.00       2/2           AChat::~AChat() [155]
[108]    0.0    0.00    0.00       2         Client::~Client() [108]
                0.00    0.00      20/922         QString::~QString() [5]
-----------------------------------------------
                0.00    0.00       1/2           qMain(int, char**) [117]
                0.00    0.00       1/2           operator|(Qt::WindowType, Qt::WindowType) [224]
[109]    0.0    0.00    0.00       2         QFlags<Qt::WindowType>::QFlags(Qt::WindowType) [109]
-----------------------------------------------
                0.00    0.00       2/2           AChat::~AChat() [155]
[110]    0.0    0.00    0.00       2         UniKey::operator=(UniKey const&) [110]
-----------------------------------------------
                0.00    0.00       2/2           QVariant::QVariant() [112]
[111]    0.0    0.00    0.00       2         QVariant::Private::Private() [111]
-----------------------------------------------
                0.00    0.00       2/2           AChat::LoadSettings() [149]
[112]    0.0    0.00    0.00       2         QVariant::QVariant() [112]
                0.00    0.00       2/2           QVariant::Private::Private() [111]
-----------------------------------------------
                0.00    0.00       2/2           AChat::~AChat() [155]
[113]    0.0    0.00    0.00       2         QList<UniKey>::value(int) const [113]
                0.00    0.00       2/297         QListData::size() const [13]
                0.00    0.00       2/160         QListData::at(int) const [15]
                0.00    0.00       2/2           QList<UniKey>::Node::t() [99]
                0.00    0.00       2/4           UniKey::UniKey(UniKey const&) [75]
-----------------------------------------------
                0.00    0.00       1/2           QWidget::setBaseSize(QSize const&) [205]
                0.00    0.00       1/2           QWidget::setMinimumSize(QSize const&) [206]
[114]    0.0    0.00    0.00       2         QSize::width() const [114]
-----------------------------------------------
                0.00    0.00       1/2           QWidget::setBaseSize(QSize const&) [205]
                0.00    0.00       1/2           QWidget::setMinimumSize(QSize const&) [206]
[115]    0.0    0.00    0.00       2         QSize::height() const [115]
-----------------------------------------------
                0.00    0.00       2/2           ATcpNetwork::ATcpNetwork() [131]
[116]    0.0    0.00    0.00       2         QObject::connect(QObject const*, char const*, char const*, Qt::ConnectionType) const [116]
-----------------------------------------------
                0.00    0.00       1/1           WinMain@16 [225]
[117]    0.0    0.00    0.00       1         qMain(int, char**) [117]
                0.00    0.00       6/922         QString::~QString() [5]
                0.00    0.00       2/5           operator+(char const*, QString const&) [68]
                0.00    0.00       2/17          operator+(QString const&, char const*) [31]
                0.00    0.00       2/3           QMessageLogger::QMessageLogger(char const*, int, char const*) [84]
                0.00    0.00       2/3           QDebug::operator<<(QString const&) [90]
                0.00    0.00       1/4           QTime::QTime() [74]
                0.00    0.00       1/1           MainWindow::MainWindow(QWidget*) [120]
                0.00    0.00       1/1           Dialog::Dialog(QWidget*) [193]
                0.00    0.00       1/1           Form::Form(QWidget*) [146]
                0.00    0.00       1/1           registr::registr(QWidget*) [209]
                0.00    0.00       1/2           QFlags<Qt::WindowType>::QFlags(Qt::WindowType) [109]
                0.00    0.00       1/1           Kabinet::Kabinet(QWidget*) [198]
                0.00    0.00       1/1           Loading::Loading(QWidget*) [201]
                0.00    0.00       1/1           operator|(Qt::WindowType, Qt::WindowType) [224]
                0.00    0.00       1/1           MainWindow::OnStart() [118]
                0.00    0.00       1/1           MainWindow::OnRequest() [119]
                0.00    0.00       1/1           MainWindow::~MainWindow() [121]
                0.00    0.00       1/1           Form::~Form() [147]
                0.00    0.00       1/1           Dialog::~Dialog() [194]
                0.00    0.00       1/1           registr::~registr() [210]
                0.00    0.00       1/1           Kabinet::~Kabinet() [199]
                0.00    0.00       1/1           Loading::~Loading() [202]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[118]    0.0    0.00    0.00       1         MainWindow::OnStart() [118]
                0.00    0.00       1/1           AChat::AChat() [153]
                0.00    0.00       1/1           AChat::LoadSettings() [149]
                0.00    0.00       1/1           AChat::CheckBoxUpdate() [150]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[119]    0.0    0.00    0.00       1         MainWindow::OnRequest() [119]
                0.00    0.00       1/1           AChat::GetServersList() [151]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[120]    0.0    0.00    0.00       1         MainWindow::MainWindow(QWidget*) [120]
                0.00    0.00       1/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       1/1           Ui_MainWindow::setupUi(QMainWindow*) [137]
                0.00    0.00       1/37          QString::QString(char const*) [27]
                0.00    0.00       1/922         QString::~QString() [5]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[121]    0.0    0.00    0.00       1         MainWindow::~MainWindow() [121]
                0.00    0.00       1/1           MainWindow::~MainWindow() [122]
-----------------------------------------------
                0.00    0.00       1/1           MainWindow::~MainWindow() [121]
[122]    0.0    0.00    0.00       1         MainWindow::~MainWindow() [122]
                0.00    0.00       1/1           AChat::~AChat() [154]
-----------------------------------------------
                0.00    0.00       1/1           ANetwork::RealGet(QString) [213]
[123]    0.0    0.00    0.00       1         QByteArray::data() [123]
                0.00    0.00       1/1           QByteArray::detach() [124]
                0.00    0.00       1/5           QTypedArrayData<char>::data() [62]
-----------------------------------------------
                0.00    0.00       1/1           QByteArray::data() [123]
[124]    0.0    0.00    0.00       1         QByteArray::detach() [124]
                0.00    0.00       1/26          QtPrivate::RefCount::isShared() const [30]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Kabinet::setupUi(QDialog*) [126]
[125]    0.0    0.00    0.00       1         Ui_Kabinet::retranslateUi(QDialog*) [125]
                0.00    0.00      65/922         QString::~QString() [5]
                0.00    0.00      23/110         QString::QString() [23]
-----------------------------------------------
                0.00    0.00       1/1           Kabinet::Kabinet(QWidget*) [198]
[126]    0.0    0.00    0.00       1         Ui_Kabinet::setupUi(QDialog*) [126]
                0.00    0.00      86/922         QString::~QString() [5]
                0.00    0.00      77/175         QString::fromUtf8(char const*, int) [14]
                0.00    0.00      68/107         QRect::QRect(int, int, int, int) [24]
                0.00    0.00      46/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       8/110         QString::QString() [23]
                0.00    0.00       1/7           QString::isEmpty() const [51]
                0.00    0.00       1/6           QWidget::resize(int, int) [59]
                0.00    0.00       1/1           Ui_Kabinet::retranslateUi(QDialog*) [125]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Loading::setupUi(QWidget*) [128]
[127]    0.0    0.00    0.00       1         Ui_Loading::retranslateUi(QWidget*) [127]
                0.00    0.00       3/922         QString::~QString() [5]
-----------------------------------------------
                0.00    0.00       1/1           Loading::Loading(QWidget*) [201]
[128]    0.0    0.00    0.00       1         Ui_Loading::setupUi(QWidget*) [128]
                0.00    0.00       5/922         QString::~QString() [5]
                0.00    0.00       4/175         QString::fromUtf8(char const*, int) [14]
                0.00    0.00       3/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       3/107         QRect::QRect(int, int, int, int) [24]
                0.00    0.00       1/7           QString::isEmpty() const [51]
                0.00    0.00       1/6           QWidget::resize(int, int) [59]
                0.00    0.00       1/1           Ui_Loading::retranslateUi(QWidget*) [127]
-----------------------------------------------
                0.00    0.00       1/1           Ui_registr::setupUi(QDialog*) [130]
[129]    0.0    0.00    0.00       1         Ui_registr::retranslateUi(QDialog*) [129]
                0.00    0.00      10/922         QString::~QString() [5]
-----------------------------------------------
                0.00    0.00       1/1           registr::registr(QWidget*) [209]
[130]    0.0    0.00    0.00       1         Ui_registr::setupUi(QDialog*) [130]
                0.00    0.00      17/922         QString::~QString() [5]
                0.00    0.00      16/175         QString::fromUtf8(char const*, int) [14]
                0.00    0.00      15/107         QRect::QRect(int, int, int, int) [24]
                0.00    0.00       6/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       1/7           QString::isEmpty() const [51]
                0.00    0.00       1/6           QWidget::resize(int, int) [59]
                0.00    0.00       1/1           Ui_registr::retranslateUi(QDialog*) [129]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[131]    0.0    0.00    0.00       1         ATcpNetwork::ATcpNetwork() [131]
                0.00    0.00       2/2           QObject::connect(QObject const*, char const*, char const*, Qt::ConnectionType) const [116]
                0.00    0.00       1/1           ANetwork::ANetwork() [214]
                0.00    0.00       1/2           QList<AQuest>::QList() [96]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[132]    0.0    0.00    0.00       1         ATcpNetwork::~ATcpNetwork() [132]
                0.00    0.00       1/2           QList<AQuest>::~QList() [97]
                0.00    0.00       1/1           ANetwork::~ANetwork() [215]
-----------------------------------------------
                0.00    0.00       1/1           ACore::ALog::ALog() [158]
[133]    0.0    0.00    0.00       1         QStringList::QStringList() [133]
                0.00    0.00       1/5           QList<QString>::QList() [65]
-----------------------------------------------
                0.00    0.00       1/1           ACore::ALog::~ALog() [159]
[134]    0.0    0.00    0.00       1         QStringList::~QStringList() [134]
                0.00    0.00       1/7           QList<QString>::~QList() [50]
-----------------------------------------------
                0.00    0.00       1/1           Ui_MainWindow::setupUi(QMainWindow*) [137]
[135]    0.0    0.00    0.00       1         QLatin1String::QLatin1String(char const*) [135]
-----------------------------------------------
                0.00    0.00       1/1           Ui_MainWindow::setupUi(QMainWindow*) [137]
[136]    0.0    0.00    0.00       1         Ui_MainWindow::retranslateUi(QMainWindow*) [136]
                0.00    0.00      19/922         QString::~QString() [5]
                0.00    0.00       3/110         QString::QString() [23]
-----------------------------------------------
                0.00    0.00       1/1           MainWindow::MainWindow(QWidget*) [120]
[137]    0.0    0.00    0.00       1         Ui_MainWindow::setupUi(QMainWindow*) [137]
                0.00    0.00      34/922         QString::~QString() [5]
                0.00    0.00      32/175         QString::fromUtf8(char const*, int) [14]
                0.00    0.00       7/107         QRect::QRect(int, int, int, int) [24]
                0.00    0.00       6/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       5/5           QFlags<Qt::AlignmentFlag>::QFlags(int QFlags<Qt::AlignmentFlag>::Private::*) [67]
                0.00    0.00       2/8           QSize::QSize(int, int) [44]
                0.00    0.00       1/7           QString::isEmpty() const [51]
                0.00    0.00       1/6           QWidget::resize(int, int) [59]
                0.00    0.00       1/1           QWidget::setMinimumSize(QSize const&) [206]
                0.00    0.00       1/1           QWidget::setBaseSize(QSize const&) [205]
                0.00    0.00       1/1           QLatin1String::QLatin1String(char const*) [135]
                0.00    0.00       1/1           QString::QString(QLatin1String) [204]
                0.00    0.00       1/1           Ui_MainWindow::retranslateUi(QMainWindow*) [136]
-----------------------------------------------
                0.00    0.00       1/1           QList<PrivateMessage>::QList() [166]
[138]    0.0    0.00    0.00       1         QListSpecialMethods<PrivateMessage>::QListSpecialMethods() [138]
-----------------------------------------------
                0.00    0.00       1/1           QList<QList<PrivateMessage> >::QList() [187]
[139]    0.0    0.00    0.00       1         QListSpecialMethods<QList<PrivateMessage> >::QListSpecialMethods() [139]
-----------------------------------------------
                0.00    0.00       1/1           QList<AChate>::QList() [168]
[140]    0.0    0.00    0.00       1         QListSpecialMethods<AChate>::QListSpecialMethods() [140]
-----------------------------------------------
                0.00    0.00       1/1           QList<Client>::QList() [170]
[141]    0.0    0.00    0.00       1         QListSpecialMethods<Client>::QListSpecialMethods() [141]
-----------------------------------------------
                0.00    0.00       1/1           QList<UniKey>::QList() [175]
[142]    0.0    0.00    0.00       1         QListSpecialMethods<UniKey>::QListSpecialMethods() [142]
-----------------------------------------------
                0.00    0.00       1/1           QList<AServer>::QList() [177]
[143]    0.0    0.00    0.00       1         QListSpecialMethods<AServer>::QListSpecialMethods() [143]
-----------------------------------------------
                0.00    0.00       1/1           QList<UniClient>::QList() [180]
[144]    0.0    0.00    0.00       1         QListSpecialMethods<UniClient>::QListSpecialMethods() [144]
-----------------------------------------------
                0.00    0.00       1/1           QList<ACore::ASett>::QList() [185]
[145]    0.0    0.00    0.00       1         QListSpecialMethods<ACore::ASett>::QListSpecialMethods() [145]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[146]    0.0    0.00    0.00       1         Form::Form(QWidget*) [146]
                0.00    0.00       1/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       1/1           Ui_Form::setupUi(QWidget*) [208]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[147]    0.0    0.00    0.00       1         Form::~Form() [147]
                0.00    0.00       1/1           Form::~Form() [148]
-----------------------------------------------
                0.00    0.00       1/1           Form::~Form() [147]
[148]    0.0    0.00    0.00       1         Form::~Form() [148]
-----------------------------------------------
                0.00    0.00       1/1           MainWindow::OnStart() [118]
[149]    0.0    0.00    0.00       1         AChat::LoadSettings() [149]
                0.00    0.00      30/922         QString::~QString() [5]
                0.00    0.00      20/37          QString::QString(char const*) [27]
                0.00    0.00       6/6           ACore::ASettings::AddKey(QString, QString) [54]
                0.00    0.00       6/8           ACore::ASettings::GetKey(QString) [38]
                0.00    0.00       4/6           QStringList::~QStringList() [52]
                0.00    0.00       4/8           QList<QString>::value(int) const [47]
                0.00    0.00       3/8           QList<QString>::size() const [46]
                0.00    0.00       2/4           QString::operator==(char const*) const [82]
                0.00    0.00       2/4           QStringList::QStringList() [70]
                0.00    0.00       2/2           QVariant::QVariant() [112]
                0.00    0.00       2/2           QStringList::operator=(QStringList const&) [94]
                0.00    0.00       2/4           UniKey::UniKey() [76]
                0.00    0.00       2/2           QList<UniKey>::operator<<(UniKey const&) [102]
                0.00    0.00       2/8           UniKey::~UniKey() [45]
                0.00    0.00       1/1           ACore::ASettings::LoadSettings() [161]
-----------------------------------------------
                0.00    0.00       1/1           MainWindow::OnStart() [118]
[150]    0.0    0.00    0.00       1         AChat::CheckBoxUpdate() [150]
                0.00    0.00       5/922         QString::~QString() [5]
                0.00    0.00       2/37          QString::QString(char const*) [27]
                0.00    0.00       2/8           ACore::ASettings::GetKey(QString) [38]
                0.00    0.00       2/4           QString::operator==(char const*) const [82]
                0.00    0.00       1/7           QString::isEmpty() const [51]
-----------------------------------------------
                0.00    0.00       1/1           MainWindow::OnRequest() [119]
[151]    0.0    0.00    0.00       1         AChat::GetServersList() [151]
                0.00    0.00       2/37          QString::QString(char const*) [27]
                0.00    0.00       2/922         QString::~QString() [5]
                0.00    0.00       1/1           ANetwork::get(QString, int) [212]
                0.00    0.00       1/5           ACore::ALog::operator<<(QString) [63]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[152]    0.0    0.00    0.00       1         AChat::functionA() [152]
-----------------------------------------------
                0.00    0.00       1/1           MainWindow::OnStart() [118]
[153]    0.0    0.00    0.00       1         AChat::AChat() [153]
                0.00    0.00      13/922         QString::~QString() [5]
                0.00    0.00       9/110         QString::QString() [23]
                0.00    0.00       5/17          operator+(QString const&, char const*) [31]
                0.00    0.00       4/37          QString::QString(char const*) [27]
                0.00    0.00       3/4           QTime::QTime() [74]
                0.00    0.00       3/5           ACore::ALog::operator<<(QString) [63]
                0.00    0.00       2/2           Client::Client() [107]
                0.00    0.00       2/2           QTextCodec::codecForName(char const*) [93]
                0.00    0.00       1/1           ATcpNetwork::ATcpNetwork() [131]
                0.00    0.00       1/1           ACore::ALog::ALog() [158]
                0.00    0.00       1/2           QList<QString>::QList() [105]
                0.00    0.00       1/1           QList<PrivateMessage>::QList() [166]
                0.00    0.00       1/1           QList<QList<PrivateMessage> >::QList() [187]
                0.00    0.00       1/1           QList<AServer>::QList() [177]
                0.00    0.00       1/1           QList<Client>::QList() [170]
                0.00    0.00       1/1           QList<AChate>::QList() [168]
                0.00    0.00       1/1           QList<UniKey>::QList() [175]
                0.00    0.00       1/1           QList<UniClient>::QList() [180]
                0.00    0.00       1/1           Style::Style() [189]
                0.00    0.00       1/1           ACore::ALog::SetFile(QString) [157]
                0.00    0.00       1/5           operator+(char const*, QString const&) [68]
                0.00    0.00       1/1           AChat::functionA() [152]
                0.00    0.00       1/1           ACore::ASettings::ASettings(QString) [163]
                0.00    0.00       1/1           QWidget::geometry() const [223]
                0.00    0.00       1/1           QRect::height() const [221]
-----------------------------------------------
                0.00    0.00       1/1           MainWindow::~MainWindow() [122]
[154]    0.0    0.00    0.00       1         AChat::~AChat() [154]
                0.00    0.00       1/1           AChat::~AChat() [155]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [154]
[155]    0.0    0.00    0.00       1         AChat::~AChat() [155]
                0.00    0.00      12/922         QString::~QString() [5]
                0.00    0.00       4/8           UniKey::~UniKey() [45]
                0.00    0.00       4/4           QStringList::operator<<(QString const&) [71]
                0.00    0.00       3/3           QList<UniKey>::size() const [91]
                0.00    0.00       2/4           QStringList::QStringList() [70]
                0.00    0.00       2/4           UniKey::UniKey() [76]
                0.00    0.00       2/2           QList<UniKey>::value(int) const [113]
                0.00    0.00       2/2           UniKey::operator=(UniKey const&) [110]
                0.00    0.00       2/37          QString::QString(char const*) [27]
                0.00    0.00       2/6           QStringList::~QStringList() [52]
                0.00    0.00       2/2           Client::~Client() [108]
                0.00    0.00       1/1           ACore::ALog::SaveLog() [156]
                0.00    0.00       1/1           ACore::ASettings::SaveSettings() [162]
                0.00    0.00       1/1           ACore::ASettings::~ASettings() [164]
                0.00    0.00       1/1           ACore::timeEx(QTime) [160]
                0.00    0.00       1/5           operator+(char const*, QString const&) [68]
                0.00    0.00       1/5           ACore::ALog::operator<<(QString) [63]
                0.00    0.00       1/1           Style::~Style() [190]
                0.00    0.00       1/1           QList<UniClient>::~QList() [181]
                0.00    0.00       1/1           QList<UniKey>::~QList() [176]
                0.00    0.00       1/1           QList<AChate>::~QList() [169]
                0.00    0.00       1/1           QList<Client>::~QList() [171]
                0.00    0.00       1/1           QList<AServer>::~QList() [178]
                0.00    0.00       1/1           QList<QList<PrivateMessage> >::~QList() [188]
                0.00    0.00       1/1           QList<PrivateMessage>::~QList() [167]
                0.00    0.00       1/5           QList<QString>::~QList() [66]
                0.00    0.00       1/1           ACore::ALog::~ALog() [159]
                0.00    0.00       1/1           ATcpNetwork::~ATcpNetwork() [132]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[156]    0.0    0.00    0.00       1         ACore::ALog::SaveLog() [156]
                0.00    0.00       8/922         QString::~QString() [5]
                0.00    0.00       5/8           QList<QString>::size() const [46]
                0.00    0.00       4/8           QList<QString>::value(int) const [47]
                0.00    0.00       4/17          operator+(QString const&, char const*) [31]
                0.00    0.00       4/4           QIODevice::write(QByteArray const&) [77]
                0.00    0.00       4/13          QByteArray::~QByteArray() [32]
                0.00    0.00       1/1           QFlags<QIODevice::OpenModeFlag>::QFlags(QIODevice::OpenModeFlag) [197]
                0.00    0.00       1/1           QList<QString>::clear() [179]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[157]    0.0    0.00    0.00       1         ACore::ALog::SetFile(QString) [157]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[158]    0.0    0.00    0.00       1         ACore::ALog::ALog() [158]
                0.00    0.00       1/1           QStringList::QStringList() [133]
                0.00    0.00       1/110         QString::QString() [23]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[159]    0.0    0.00    0.00       1         ACore::ALog::~ALog() [159]
                0.00    0.00       1/922         QString::~QString() [5]
                0.00    0.00       1/1           QStringList::~QStringList() [134]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[160]    0.0    0.00    0.00       1         ACore::timeEx(QTime) [160]
                0.00    0.00       6/922         QString::~QString() [5]
                0.00    0.00       3/17          operator+(QString const&, char const*) [31]
                0.00    0.00       3/30          QString::operator+=(QString const&) [28]
                0.00    0.00       1/110         QString::QString() [23]
-----------------------------------------------
                0.00    0.00       1/1           AChat::LoadSettings() [149]
[161]    0.0    0.00    0.00       1         ACore::ASettings::LoadSettings() [161]
                0.00    0.00      18/142         QList<ACore::ASett>::value(int) const [19]
                0.00    0.00      18/154         ACore::ASett::~ASett() [16]
                0.00    0.00      12/922         QString::~QString() [5]
                0.00    0.00       7/126         QList<ACore::ASett>::size() const [20]
                0.00    0.00       6/498         QString::QString(QString const&) [11]
                0.00    0.00       6/8           ACore::ASettings::SetKey(QString, QString) [39]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[162]    0.0    0.00    0.00       1         ACore::ASettings::SaveSettings() [162]
                0.00    0.00      12/142         QList<ACore::ASett>::value(int) const [19]
                0.00    0.00      12/154         ACore::ASett::~ASett() [16]
                0.00    0.00       7/126         QList<ACore::ASett>::size() const [20]
                0.00    0.00       6/13          QByteArray::~QByteArray() [32]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[163]    0.0    0.00    0.00       1         ACore::ASettings::ASettings(QString) [163]
                0.00    0.00       1/1           QList<ACore::ASett>::QList() [185]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[164]    0.0    0.00    0.00       1         ACore::ASettings::~ASettings() [164]
                0.00    0.00       1/1           QList<ACore::ASett>::~QList() [186]
-----------------------------------------------
                0.00    0.00       1/1           QFlags<Qt::WindowType>::operator|(Qt::WindowType) const [222]
[165]    0.0    0.00    0.00       1         QFlag::QFlag(unsigned int) [165]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[166]    0.0    0.00    0.00       1         QList<PrivateMessage>::QList() [166]
                0.00    0.00       1/1           QListSpecialMethods<PrivateMessage>::QListSpecialMethods() [138]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[167]    0.0    0.00    0.00       1         QList<PrivateMessage>::~QList() [167]
                0.00    0.00       1/963         QtPrivate::RefCount::deref() [4]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[168]    0.0    0.00    0.00       1         QList<AChate>::QList() [168]
                0.00    0.00       1/1           QListSpecialMethods<AChate>::QListSpecialMethods() [140]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[169]    0.0    0.00    0.00       1         QList<AChate>::~QList() [169]
                0.00    0.00       1/963         QtPrivate::RefCount::deref() [4]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[170]    0.0    0.00    0.00       1         QList<Client>::QList() [170]
                0.00    0.00       1/1           QListSpecialMethods<Client>::QListSpecialMethods() [141]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[171]    0.0    0.00    0.00       1         QList<Client>::~QList() [171]
                0.00    0.00       1/963         QtPrivate::RefCount::deref() [4]
-----------------------------------------------
                0.00    0.00       1/1           QList<UniKey>::dealloc(QListData::Data*) [174]
[172]    0.0    0.00    0.00       1         QList<UniKey>::node_destruct(QList<UniKey>::Node*, QList<UniKey>::Node*) [172]
                0.00    0.00       2/8           UniKey::~UniKey() [45]
-----------------------------------------------
                0.00    0.00       1/1           QList<UniKey>::append(UniKey const&) [100]
[173]    0.0    0.00    0.00       1         QList<UniKey>::detach_helper_grow(int, int) [173]
                0.00    0.00       5/30          QListData::begin() const [29]
                0.00    0.00       2/2           QList<UniKey>::node_copy(QList<UniKey>::Node*, QList<UniKey>::Node*, QList<UniKey>::Node*) [101]
                0.00    0.00       1/6           QListData::end() const [61]
                0.00    0.00       1/963         QtPrivate::RefCount::deref() [4]
-----------------------------------------------
                0.00    0.00       1/1           QList<UniKey>::~QList() [176]
[174]    0.0    0.00    0.00       1         QList<UniKey>::dealloc(QListData::Data*) [174]
                0.00    0.00       1/1           QList<UniKey>::node_destruct(QList<UniKey>::Node*, QList<UniKey>::Node*) [172]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[175]    0.0    0.00    0.00       1         QList<UniKey>::QList() [175]
                0.00    0.00       1/1           QListSpecialMethods<UniKey>::QListSpecialMethods() [142]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[176]    0.0    0.00    0.00       1         QList<UniKey>::~QList() [176]
                0.00    0.00       1/963         QtPrivate::RefCount::deref() [4]
                0.00    0.00       1/1           QList<UniKey>::dealloc(QListData::Data*) [174]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[177]    0.0    0.00    0.00       1         QList<AServer>::QList() [177]
                0.00    0.00       1/1           QListSpecialMethods<AServer>::QListSpecialMethods() [143]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[178]    0.0    0.00    0.00       1         QList<AServer>::~QList() [178]
                0.00    0.00       1/963         QtPrivate::RefCount::deref() [4]
-----------------------------------------------
                0.00    0.00       1/1           ACore::ALog::SaveLog() [156]
[179]    0.0    0.00    0.00       1         QList<QString>::clear() [179]
                0.00    0.00       1/2           QList<QString>::QList() [105]
                0.00    0.00       1/3           QList<QString>::operator=(QList<QString> const&) [88]
                0.00    0.00       1/5           QList<QString>::~QList() [66]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[180]    0.0    0.00    0.00       1         QList<UniClient>::QList() [180]
                0.00    0.00       1/1           QListSpecialMethods<UniClient>::QListSpecialMethods() [144]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[181]    0.0    0.00    0.00       1         QList<UniClient>::~QList() [181]
                0.00    0.00       1/963         QtPrivate::RefCount::deref() [4]
-----------------------------------------------
                0.00    0.00       1/1           QList<ACore::ASett>::dealloc(QListData::Data*) [184]
[182]    0.0    0.00    0.00       1         QList<ACore::ASett>::node_destruct(QList<ACore::ASett>::Node*, QList<ACore::ASett>::Node*) [182]
